index	mean	var	var_tech	ct_mean	ct_var	ct_var_tech	mean_var
Nop56	4.635743618011472	0.49936217822643686	0.3122673706319842	155.35209122292372	50043.54446115336	31293.85189220933	11.12
Arhgap27	4.454926013946531	0.08387328652061692	0.11460487765441743	89.90969947923664	1611.3365632735852	2201.7383287903667	5.3
Nol8	4.409257888793946	0.06309686010518811	0.051609129919791295	84.87965108456721	1266.081353240824	1035.572244633108	3.7
Cbx7	4.480952739715575	0.20892987480666508	0.15383516331527838	103.81926303529143	9574.414651478146	7049.645929866552	6.11
Cep350	4.348782062530518	0.0018227209947860605	7.311849374060866e-06	76.45774206325243	12.407208845607702	0.04977154621640116	0.5
Rab4b	4.626429557800291	0.3057026842740516	0.3700192704648577	125.12710101925876	13451.670060695533	16281.75805591058	11.3
Pla2g4a	4.458100318908691	0.1260715024877216	0.10612490963442855	93.92583792895294	4022.116701943642	3385.751443506961	5.8
Itga4	4.527796268463135	0.27020039478159713	0.22288375841567482	113.37156744410012	13356.15985066331	11017.271488158189	8.11
Fkbp2	4.709584712982177	0.4210545675711654	0.18722759084484622	163.60127561599367	80694.60032129308	35881.942094809136	12.6
Sdf2l1	4.59806203842163	0.3055975236446072	0.4346131023169647	120.63627167898285	9986.406167788557	14202.415365863017	10.8
Sh2d3c	4.530982494354247	0.2990355159143482	0.1860610712720413	120.24506795171264	22538.502753946068	14023.544843643927	8.12
Gpx8	4.392146587371825	0.10019293640446231	0.03744195708144917	87.46594442067317	4358.255896887088	1628.6739973612698	2.14
Slc39a9	4.360501766204835	0.01615316172713142	0.0012800600057335024	78.07132724742196	184.19229272761416	14.596349078147163	0.13
Siah2	4.659956932067871	0.31596507865674067	0.5635046606701196	127.45287687438989	9744.625440798643	17378.951736435854	11.4
Kank3	4.466069698333741	0.12472927849842864	0.16132563686064144	93.49177520569341	2515.039377835609	3252.9678215370463	6.4
Mrps33	4.613720417022704	0.20766138748635937	0.14815213936843394	121.08240096046876	20194.4244243109	14407.335027424584	10.2
Hsd17b4	4.557776451110839	0.22794167311191002	0.2548089076722209	111.58195702068318	9223.770454402256	10310.966143306508	9.4
Vrk2	4.460083961486816	0.10995327325509625	0.13707246615244803	92.0939088432576	2270.933909973955	2831.04360874426	5.7
Ran	5.038452625274658	0.6226784388259652	0.947936051139026	217.48329150714136	46817.291706835276	71272.4190503169	14.2
C2cd3	4.393968105316163	0.015602758568116298	0.06090146360482861	80.65998611362275	140.7680355049023	549.4528005159048	2.0
Actr10	4.941813945770264	0.6572362480591747	0.6968822465393579	210.64967594385197	62497.312551806	66267.29384203658	13.9
Rock1	4.835300922393798	0.4052074988623862	0.4070227610405872	166.2761532176104	37234.61344739351	37401.41832070101	13.1
Atg2a	4.368226051330563	0.022808633104979752	0.009901888276302338	79.0377903693278	288.83715951669666	125.39257703059913	1.6
Snx21	4.370908737182618	0.019411248705410448	0.01181339248724988	79.02136140494217	200.01807032799758	121.72797356763462	1.6
Ctdspl	4.399643898010252	0.06152218658148034	0.04496297997014589	83.93657853634969	1147.4591406059212	838.610999095335	2.10
Nfkbie	4.3830952644348145	0.043481027964621784	0.030537468912811214	81.59866188788325	847.8119456234729	595.4328162262434	1.13
Gpr137b	4.334136962890624	9.300084387690018e-06	1.692275284355801e-08	75.25947195789512	0.054688432604916924	9.951294953834947e-05	0.1
Rnf138	4.4440593719482395	0.09800297058209201	0.09844974037403496	90.1953171822122	2268.9479429830694	2279.2914804737707	5.5
Txn2	5.016661167144775	0.6139327791773573	1.1264358366168008	210.77489101428213	36166.78521333588	66358.34466130535	13.8
Nek9	4.620846748352049	0.32343448722510676	0.32879549386379997	127.06281603909704	16912.183267339686	17192.506888821343	10.9
Acot7	4.707604885101318	0.46171034874691147	0.6387530293839174	147.61095024452715	19808.18243753571	27403.623446830705	12.8
Cdk16	4.623513698577882	0.2657720417543218	0.4138032338566588	120.37286829846616	9044.326582186939	14081.885976645768	10.5
Impact	4.522468566894531	0.21616442395088895	0.1128745257670714	112.6114673471771	20494.942038019843	10701.839002382205	8.7
Etnk1	4.594823360443116	0.24360499090371598	0.3413897041091825	115.95435699748154	8620.313915629937	12080.56701165182	10.4
Otud1	4.385722637176512	0.04755786616120768	0.026299269352002188	82.05429794260515	945.7485676117174	522.9943714164991	1.13
Nudt21	4.460486412048338	0.041561996340562124	0.16622514308007622	87.49179046216032	408.5799231197305	1634.0951388309845	5.0
Prune2	4.484558105468749	0.23998770830575936	0.13079129607718099	108.70451931700133	17106.995429416445	9323.169590623958	6.13
Gata3	4.440079689025877	0.21709301991004973	0.07874953805768171	105.53009389984328	21937.025932742883	7957.5596639572805	4.14
Slc30a7	4.502146244049072	0.12141749728230823	0.20548502472303962	96.51344190595907	2438.9759373239963	4127.683752323119	7.2
Cops6	4.93977975845337	0.5746070772065239	0.707311904285612	198.77985385726973	46887.79278410943	57716.4732517866	13.7
Cggbp1	4.632039546966553	0.39377894876060887	0.4115592332184544	135.0837614426091	20321.60142767637	21239.18184978956	11.9
Bloc1s2	4.582404613494873	0.18681608524416413	0.4486187278226857	108.30871847638937	3811.945295623843	9153.97647272914	10.1
Taok1	4.731616020202635	0.5304336350028943	0.5352728050905451	162.0113946413148	34667.44243895715	34983.71508721227	12.10
Irak3	4.398775100708008	0.040322765196284485	0.04552040724463881	82.36292809745906	496.7487839286307	560.7801655625033	2.5
Arhgap4	4.501909732818602	0.26693332899579875	0.19828957132913738	110.95349108325526	13602.886060995828	10104.809526862844	7.13
Ank3	4.407371997833251	0.042688800809545784	0.057317348252696416	83.1813654351406	517.8863619465575	695.3550439480865	3.2
Hbp1	4.833123683929443	0.5904012844722306	0.8208777627056886	178.48950301156023	31888.845238856728	44337.37632928859	13.7
Pdcl	4.5582427978515625	0.17602957893943832	0.3892811778719856	104.76830578935619	3416.894883630084	7556.303167786948	9.1
Perp	4.893335342407226	1.4713952139232869	0.3277613551371676	609.3553964241112	3604628.307889503	802950.7285193981	13.14
Itprip	4.481938838958739	0.14351476124267742	0.12270645844635182	97.63488471912716	5209.550591502496	4454.214309700389	6.7
Stxbp1	4.389980792999266	0.04156148156002795	0.0394501576327608	81.79379497657517	580.4658632355344	550.9781881092066	2.6
Pes1	4.597861766815187	0.23573922735912334	0.3733134318224234	114.63512140230819	7274.770469486368	11520.227499291816	10.3
Tubgcp5	4.43031120300293	0.12577807073136818	0.06559901814441818	92.65877113392432	5752.149248392338	3000.008989807041	4.10
Rrp36	4.60959482192993	0.2794777312528254	0.41774407868209446	119.76465174581458	9235.864571676753	13805.13473840037	10.6
Tmem126a	4.6190896034240705	0.1840021735762787	0.556375523290166	111.63259281600679	3415.732224734154	10328.300840249143	10.1
Zeb2	4.4266247749328596	0.12873375207072263	0.06089970900100986	92.97043825020246	6540.797244364903	3094.236300963226	4.11
Fkbp5	4.369068622589111	0.036989215379778256	0.024446257681805954	80.07370610392125	688.292745024353	454.8942612765356	1.12
Tnks2	4.606544017791747	0.27492740038188956	0.3334437786691241	120.37328474035876	11610.79875907612	14082.076236182063	10.6
Ankrd40	4.514441967010499	0.14697717730249563	0.2602685755191006	98.91710279138063	2770.658467981326	4906.308217004988	8.2
Higd1a	4.916286945343018	0.6694979762614873	0.5906530573149518	214.79448645928338	78541.07077881646	69291.50680834785	13.9
Slc25a5	6.539987564086914	1.5938268194555176	4.656702546012131	1285.2279427148276	1554893.5055126592	4542950.625195329	14.13
Zyx	4.880059242248534	0.5686827743180409	0.5331403512697575	191.60163709182459	56235.76072994789	52721.050440537874	13.7
Srxn1	4.671557426452635	0.8555099721710333	0.15260001653243715	277.3339002270112	698669.891388177	124623.95582133209	11.14
Ndufs8	4.641197204589845	0.23273150400073428	0.48523413046788283	118.74936489791581	6402.323023719299	13348.539376856943	11.1
Zdhhc18	4.4688873291015625	0.11773576025734278	0.146344968829471	93.43727787360665	2603.651555673316	3236.326031487545	6.3
P4ha1	4.878374099731444	0.566929847986633	0.687447509504198	186.56343256454318	40694.16177733129	49344.90618995759	13.7
B9d2	4.431896686553952	0.06213767857306849	0.07600764734600371	86.66367563477421	1186.7471841264783	1451.6451777946415	4.2
Ube2z	4.395484447479246	0.020915156574859088	0.062252801888622145	81.07473848799557	224.24555051085517	667.4544261905115	2.1
Lpcat3	4.8292403221130344	0.5148287141571148	0.7455719653647714	170.4622370116503	27457.278637587235	39763.47207227963	13.5
Mgst2	4.452654361724853	0.09570173666652235	0.10754154051738504	90.67688214226062	2149.8356452463113	2415.803988537757	5.4
Pdrg1	4.63805341720581	0.4088386790122674	0.3910893065850522	138.31533106210816	23962.263235534636	22921.962607927653	11.9
Cox5a	5.136009693145752	0.730207598606613	0.38667010055290696	291.2663651822781	264795.15098623995	140218.16241456504	14.5
Nfe2l1	4.492891311645507	0.14549310211184657	0.13588414579142688	98.56277152361648	5115.213291667124	4777.383797513687	7.4
Ascc1	4.4442720413208	0.12391402319901772	0.08333216359772064	92.93596672059684	4585.5557503164155	3083.7856128527774	5.8
Ppp1r18	4.585765361785888	0.19593069329073579	0.37160317679158866	110.27332375479081	5213.83355271611	9888.583962579647	10.1
Taf1b	4.394534111022949	0.10849328012929157	0.039499005966607534	88.56411316556341	5173.592479988483	1883.5430175245392	2.14
Smad1	4.569458484649657	0.22351760596928702	0.2810830340719371	112.22379658421782	8384.287692052012	10543.603546549277	9.4
Atic	4.364643573760986	0.025230554781535377	0.007191302176975871	78.92684271589425	358.9372830979949	102.30557701527233	0.14
Rpl7	6.236121654510495	0.8912600943276662	2.3126828980475294	776.0569038085862	547828.562535988	1421530.8816161957	14.8
Zyg11b	4.417766094207764	0.12200666481548762	0.058806805602920745	91.08360321832099	5257.521839259431	2534.1079950182557	3.13
Edc4	4.405565261840819	0.07378688079367213	0.04368082957576761	85.71571066683194	2070.1210443698515	1225.483494731007	3.8
Ccdc9	4.389307975769041	0.04720146955673402	0.028608997931964173	82.28208311869707	903.3683697788287	547.5351523058087	2.7
Fbxo33	4.423299312591552	0.10370344174401727	0.06252245043073382	89.58996162347184	3519.9661685632154	2122.175567085748	4.8
Btg2	5.808511734008786	1.6918663463049206	1.0903564692783045	876.3212006403533	2930550.9939299556	1888651.0992787392	14.13
Sc5d	4.701960086822509	0.29746642195034073	0.5163321358865244	132.0830565862926	11344.346792577702	19691.13277137187	12.1
Mrps21	4.545176982879639	0.06822805607031088	0.3328258288568047	96.7430746040771	859.4263248706586	4192.399657725308	8.0
Hcfc1	4.470386981964111	0.12234193015664471	0.14517323094592482	94.05415075000515	2885.815407053053	3424.3627349921044	6.4
4930523C07Rik	4.699572563171386	0.41121455346268554	0.6005340032555198	141.92907026660768	16967.902858894147	24779.771398891226	11.10
Eny2	4.453706741333009	0.0636256136273847	0.1419381526131891	88.20104783146357	803.5659219625836	1792.621806906909	5.1
Brox	4.439760208129882	0.051672994528088226	0.10993230908179445	86.37074760663414	648.5954268108246	1379.8618326725402	4.1
Nkiras2	4.501177787780761	0.12458940449563213	0.17195785367763947	97.02239818637787	3094.779634879345	4271.403862740011	7.2
Adm	4.637187480926513	0.7916629157761564	0.16925424752585838	248.77623749267053	450273.54920964537	96266.61705829449	11.14
Xiap	4.595990180969238	0.31699305998584204	0.3912881506209381	122.08314823534647	12046.27448461164	14869.614070309319	10.9
Tnfrsf21	4.5313134193420375	0.19399755237967983	0.29561090331181483	104.51979140387678	4870.582479452113	7421.729133920499	8.6
Bach1	4.4895052909851065	0.11654262598698102	0.17608643158021073	95.12687966220726	2461.373430934817	3718.9351155350564	7.1
Was	4.4607248306274405	0.11957248209691644	0.13222572346748204	92.9858097732962	2802.3518025962885	3098.8985760817645	5.7
Tcea3	4.379364490509034	0.022806010526294315	0.0379186926280296	79.86353073260543	243.55267422231	404.9458357446002	1.6
Ruvbl1	4.419537544250489	0.05307626855076952	0.05807974219097388	85.08971920664978	989.5345314275967	1082.817463315207	3.5
Slc27a4	4.45401620864868	0.16276215316665552	0.10637419438902995	96.98943573849856	6521.265552714499	4262.012734967011	5.12
Atn1	4.358035564422606	0.012022327439466981	0.0004139334456386816	77.6717126121513	130.32743176778925	4.4872245548548255	0.12
Slc41a1	4.4504690170288095	0.10137523235075035	0.11949127785954974	90.69240604110036	2053.3415974400864	2420.279644946915	5.5
Emilin1	4.39830160140991	0.05012883444189671	0.04122188662486149	83.02572862741809	813.5056296003423	668.9610322167118	2.8
Nuak2	4.46657133102417	0.17346479166916481	0.1307501812384442	98.79377482529367	6449.313355581474	4861.210635262837	6.9
Usp22	5.039952278137206	0.8394345238675334	0.7611568245558575	259.0071535915642	116516.34517269481	105651.13630529908	14.7
Jmjd1c	4.402662277221677	0.06412492587017246	0.04015792761923312	84.6723492585282	1581.2680808998164	990.2615601917686	2.10
Sfmbt1	4.376183986663818	0.051033476174098175	0.024835223743617955	81.67010583944611	1187.50506612463	577.8942808691825	1.14
Brd7	4.411017417907714	0.04903999635156901	0.05907397445333499	83.91227860121668	692.1513026140535	833.7710320232709	3.4
H2-Ke6	4.558209419250488	0.2647924091509813	0.29543507422214305	114.30734077934989	10208.048772698958	11389.358390202164	9.7
Cyb5r1	4.496603488922119	0.23356468713852777	0.21678130568773732	106.1634782765676	8895.14309416636	8255.960084792114	7.12
Hnrnph1	4.660033226013182	0.23248881491795834	0.5907231446566827	120.10600627416476	5494.255730523748	13960.172767142814	11.1
Atf4	5.495102405548096	0.9976662725812383	1.5968111201026753	403.88950730633593	188115.63686126206	301087.79765409994	14.9
Cdc42bpa	4.5323729515075675	0.2153480719533539	0.217244555762492	108.34973095650703	9091.271118859995	9171.334285086705	8.7
Nop10	4.650387287139892	0.1485919338206528	0.4840889406892999	113.28419608687608	3370.9273757532806	10981.946465805799	11.0
Surf6	4.54806041717529	0.3680992472723304	0.12148468586472316	138.86031315434684	70314.14602423302	23205.947865686714	9.13
Kif3b	4.506943702697754	0.2650998197375559	0.16180230977722615	112.0194839415805	17147.924220489433	10466.1472403369	7.13
Rnf25	4.413217544555662	0.08182919243039512	0.0600039316890205	86.5505508546594	1941.6931786311313	1423.8100290519621	3.9
Camsap1	4.402982711791991	0.02462945146173921	0.057337316314905754	81.822725438873	234.3838112744386	545.6450683448014	2.2
Nudcd3	4.45668983459473	0.13818733668172312	0.08630127034551328	95.74293460990133	6244.362990904964	3899.7528395442514	5.10
Ddt	4.505721092224121	0.09831383762941172	0.21910275489279304	95.13595227102266	1669.8425272598947	3721.4201660899607	7.0
Zfp317	4.646410465240478	0.32503208296502534	0.5495969614611645	126.63862600098969	10048.52980969748	16991.065620915724	11.5
Myh14	4.535056591033935	0.2976813322554015	0.23704005064083442	117.24279229139191	15902.274393823393	12662.789094152018	8.12
Prpf38a	4.805742263793943	0.5901234200096438	0.5629312562890043	181.46758221931077	48341.35876677021	46113.84821983631	13.7
Ggh	4.782091617584227	0.5775051228050185	0.5719746317005358	174.96154178816724	42711.68807681915	42302.65861259733	12.11
Mgrn1	4.6531171798706055	0.5493243352562721	0.2079508988311677	175.01381544363596	111825.56693531602	42332.4175974386	11.13
Leng9	4.539657592773437	0.28047630031111326	0.1610620408685665	118.81128574280383	23293.856190216844	13376.374451365939	8.11
Usp37	4.565869331359862	0.3189897694279924	0.23443490948574872	123.90761334877585	21383.40021605424	15715.286114465294	9.11
Mapk1	4.673728942871093	0.4130119837777304	0.4460686045584388	142.57797509672687	23241.375041540985	25101.566395174697	11.10
Gstm2	4.565698146820068	0.2612900503873244	0.3276435129977843	114.2574695713807	9067.036011293954	11369.570049889222	9.7
Suz12	4.390220165252683	0.08022021209071634	0.03435150192661101	85.10810876694794	2538.3767281371183	1086.9711110768535	2.12
Crybg3	4.3641858100891096	0.02324226458531098	0.005573915418126123	78.75550013522825	306.3861956438071	73.47695116074566	0.14
Psmd12	4.560640335083007	0.2545562489848695	0.17457330722360867	117.72216436279852	18783.8003992236	12881.82934419148	9.6
Ppp3cc	4.33457326889038	2.5845138097214298e-05	2.0451716836093476e-08	75.29338852397247	0.1536755532734754	0.00012160619488111288	0.1
Dld	4.556261062622069	0.27060893878162273	0.21052600922130338	117.2738758140393	16294.920081796365	12676.981443576879	9.8
Zbtb7a	4.887421131134033	0.40962191711792284	0.9809909380548563	165.4073835185585	15410.921270198962	36907.1416381019	13.1
Fbxl6	4.639350414276124	0.5168934050606406	0.32050508635095637	156.71865329114368	51670.77122049049	32038.994558077113	11.12
Prkdc	4.4417543411254865	0.1174641997612809	0.10024907159157462	91.50869631500777	3115.5108608107603	2658.9128599563055	4.10
Pfkfb4	4.462628364562987	0.16821824026882934	0.0889889248494983	99.58151097708445	9743.010521660255	5154.138039574734	5.12
Lrrc25	4.522896289825439	0.3209785660212369	0.2342804697049309	118.73260441969887	18277.98131478675	13340.996879532662	8.13
Zdhhc3	4.736565113067626	0.45265315722467564	0.4036471728641693	156.9784297512568	36088.53501900675	32181.45041237668	12.8
Rassf2	4.727460384368896	0.45061777913522827	0.5055222117538829	153.0747767613628	26803.642688145806	30069.46765566038	12.7
Cdk14	4.401922225952148	0.0663789322321842	0.042090269672117035	84.70666885415943	1573.3734675990556	997.6616272548173	2.10
Dalrd3	4.437386035919189	0.2381941137468087	0.06774610006506623	112.1092047111202	36916.8068147389	10499.712395128523	4.14
Tsc22d4	4.676448345184326	0.24795586296382258	0.523319046288963	124.35412499530555	7544.243117435596	15922.374514550196	11.1
Nipa2	4.409188270568848	0.06570183191351486	0.04764224932049204	85.22522655999096	1535.543752385922	1113.4660353153054	3.7
Ctsd	6.20767068862915	2.5737689563772137	1.5422516600059841	2409.8125536519274	29425662.484767873	17632420.618588682	14.14
Aven	4.402949333190917	0.10406002618645224	0.042285329393247806	88.80780874176479	4777.393794600464	1941.3186566374245	2.14
Sars	4.5922369956970215	0.2203073341080895	0.3327726216071104	113.41020805047657	7304.1318169862225	11032.837845107226	10.2
Coq6	4.487492084503173	0.3982091201157545	0.07454987329678488	156.18481674775578	169577.24790991805	31747.043719207148	6.14
Nprl2	4.417458057403564	0.11339484692759796	0.05897064123471413	89.99586807473385	4277.512388447968	2224.5071559316016	3.13
Hspb8	4.418586730957029	0.09226283204366721	0.05740553918745743	88.23141925564414	2893.392272147196	1800.2562872210574	3.10
Serinc3	4.994569301605225	0.4218442436733533	1.210412560896626	182.95747151520007	16390.72975299216	47030.49875120762	13.2
Tm4sf1	4.946326255798339	1.6150878162615332	0.7034575580589816	483.5752016357846	1062700.9558635294	462863.3884992726	13.14
Tapbp	5.404332637786865	0.7716788179878988	1.4757905442438939	329.67536263745575	98085.2712783221	187582.33672861411	14.5
Rbfox2	4.438288211822511	0.1055753936707451	0.09695138745917262	90.21649721276523	2488.4571767944694	2285.18566244108	4.9
Ublcp1	4.530502319335938	0.2740142373791065	0.12111274853937723	120.68532651798719	32183.446695217088	14224.902048923557	8.11
Cpne2	4.377484321594237	0.04943618891387063	0.02850920437097551	81.5658239357678	1046.8274363678308	603.6917080430783	1.13
Ubac2	4.576449871063233	0.2757194734080175	0.30017235894837935	117.51091658353728	11743.75700353186	12785.2820807114	9.8
Srp72	4.597760200500487	0.25260558891132134	0.353348411910226	116.77032294309424	8898.686196111696	12447.613091360996	10.5
Pkp4	4.410185813903806	0.11450445018232312	0.0475673992170777	90.40901035678588	5631.0729449635155	2339.2583813735105	3.13
Brd3	4.585452079772948	0.23427625948129804	0.2406072638073625	115.72056202101551	11661.876351624605	11977.023049781865	10.3
Ube2l3	5.021086692810059	0.42807875171582344	1.1607515446195749	188.0754226344241	18566.983055012526	50345.06892399591	13.2
Pgrmc1	4.840733528137207	0.46883992902573113	0.7185256481430963	167.8411644815893	24982.951044376478	38287.88885151175	13.4
Tnpo2	4.3622589111328125	0.020740596386697223	0.0031102501621415595	78.47565929069783	270.04338290909436	40.49557977112797	0.14
Ctnnd1	4.422670364379881	0.07220938559519217	0.06763976564847618	86.64846782809647	1545.7708602903933	1447.949984264194	3.8
Ndst1	4.344447612762449	0.002358747997154745	1.589810875738696e-06	76.14760019877687	17.6635644173627	0.011905352690880089	0.5
Rc3h2	4.403473377227781	0.0695047171650218	0.04344629828363907	85.0659535775533	1723.691021048516	1077.451967346348	2.11
Rnd3	4.4925074577331525	0.1331614330515849	0.19633266287493825	96.42407731558345	2782.3830744136867	4102.334028848864	7.3
Osmr	4.455201625823974	0.1305615702035738	0.1198719728692844	93.69029043757567	3609.1495931971085	3313.654097774249	5.8
Atp2c1	4.5418100357055655	0.24930732271630357	0.22141824669507365	112.92473692295339	12198.985642838901	10834.330829381319	8.9
Gmps	4.498028755187987	0.11355028906731413	0.2017691502797659	95.4074520789175	2137.258020929559	3797.7246764729125	7.1
Poldip3	4.718546390533446	0.30300781761326895	0.412867541998734	136.81485655028578	16247.795201168065	22138.660713258534	12.1
Rufy2	4.410070419311524	0.042694990366639145	0.05459265788001146	83.45891647728999	582.6976561706025	745.0760268975872	3.2
Wipi1	4.401247024536132	0.04946648540184491	0.04707728123059412	83.17401416753336	729.314633193524	694.0891355737715	2.8
Mfn1	4.344584465026855	0.0034866881998680726	1.996513015690871e-06	76.2080620428688	27.758998693695993	0.015895084107780826	0.6
Cd63	5.594804286956787	1.1585486449275848	1.656287133481636	482.3799085689609	321857.70445854863	460134.9947976935	14.11
Bsg	5.670075893402099	1.2412033671436518	1.2843141024851314	574.1648132836887	673677.0019597926	697075.8354676047	14.11
Arhgap23	4.360377311706542	0.006446387910202634	0.0003998141453248718	77.56111997181134	50.93160426231851	3.1588505240174696	0.8
Recql	4.410305976867675	0.04014609407424389	0.050205829331861025	83.41068644110894	588.6258643752353	736.1226632032902	3.2
Brd9	4.466214179992675	0.12366172547279854	0.12114918196125549	94.13830924478354	3520.536354074989	3449.0065356144805	6.4
Cib2	4.4142413139343235	0.10028411313353594	0.048906503094342337	89.12907864794805	4132.236460263534	2015.206884876473	3.11
Dsg2	4.427809715270995	0.12757397380335325	0.08273779079622187	91.58065282431446	4132.334689303257	2680.015624115932	4.11
Sesn1	4.554500102996825	0.2700922311022223	0.2889181057423524	114.63240118351433	10768.548043960676	11519.133629871494	9.8
Dmxl1	4.402459621429441	0.020898716716392218	0.061562718282198635	81.61039970331639	201.13558608681655	592.4982663205936	2.1
Alas1	4.754406452178955	0.554583547005388	0.3952073428630245	173.7326180519526	58383.72685235776	41605.413071399234	12.11
Mrpl2	4.614342212677001	0.29454610240918666	0.4253757220440867	121.72217754748279	10180.598340709173	14702.55194211977	10.7
Mcm3	4.333333492279053	0.0	0.0	75.1978686842947	2.0194839173657902e-28	6.890056511851274e-05	0.0
Cpt1a	4.689062595367431	0.3747206073485897	0.4935983242996867	138.90028396114943	17632.842156327646	23226.74859700896	11.8
Rmnd5a	4.458506107330322	0.13879237732530353	0.11438995653071177	94.87841859153677	4430.85567231574	3651.824383424918	5.10
Rps29	4.884494304656982	0.14544493790497195	0.8166086626710689	142.38000806333673	4453.4871807606505	25004.35053490702	13.0
Uchl3	4.469935417175293	0.11707415122213945	0.12122366749560703	94.03602081595237	3301.9535014802887	3418.9862507728985	6.3
Dhrs3	5.007778644561768	0.955723774865722	0.7978212010931655	273.0517899818431	143738.81625814084	119990.60612140976	13.12
